ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_date,created_year,created_month,created_month_name,created_year_month,created_hour,created_day_name,sla_target_hours,sla_status
TCKT_004650,2023-09-27 06:40:32,CUST_05437,enterprise,chat,billing,performance,low,resolved,platinum,Queries in the billing module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,14.46,0,neutral,4,1,desktop_app,EU,2023-09-27,2023,9,September,2023-09,6,Wednesday,48,Within SLA
TCKT_004651,2023-05-04 11:33:20,CUST_01127,individual,in_app,data_export,how_to,medium,closed_no_action,standard,How can I export my data from the data export section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,105.54,0,neutral,4,0,web,MEA,2023-05-04,2023,5,May,2023-05,11,Thursday,48,Breached
TCKT_004652,2022-03-12 08:57:09,CUST_03918,enterprise,chat,analytics_dashboard,billing_problem,low,resolved,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,62.7,0,neutral,4,0,web,NA,2022-03-12,2022,3,March,2022-03,8,Saturday,72,Within SLA
TCKT_004653,2025-12-16 12:34:51,CUST_09789,enterprise,web_form,billing,billing_problem,low,resolved,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,63.84,0,neutral,0,0,web,APAC,2025-12-16,2025,12,December,2025-12,12,Tuesday,72,Within SLA
TCKT_004654,2025-12-21 11:16:31,CUST_05505,enterprise,phone_transcript,login_auth,bug,high,resolved,standard,The page keeps crashing whenever I try to open the login auth section.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,5.49,0,positive,0,0,ios,EU,2025-12-21,2025,12,December,2025-12,11,Sunday,24,Within SLA
TCKT_004655,2024-01-25 02:37:35,CUST_09349,individual,chat,billing,account_access,medium,closed_no_action,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,210.84,0,negative,0,1,web,LATAM,2024-01-25,2024,1,January,2024-01,2,Thursday,36,Breached
TCKT_004656,2024-02-14 14:26:14,CUST_09722,education,in_app,billing,how_to,low,resolved,standard,How can I export my data from the billing section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,65.4,0,very_positive,5,0,api_client,LATAM,2024-02-14,2024,2,February,2024-02,14,Wednesday,96,Within SLA
TCKT_004657,2022-03-22 19:22:35,CUST_08822,enterprise,in_app,api_integration,account_access,urgent,open,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. This has been escalated to our on-call team for immediate attention.,,,0,neutral,3,0,ios,APAC,2022-03-22,2022,3,March,2022-03,19,Tuesday,12,Not Resolved
TCKT_004658,2025-06-20 06:25:46,CUST_05227,education,web_form,data_export,security_concern,low,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",34.07,0,neutral,0,0,ios,APAC,2025-06-20,2025,6,June,2025-06,6,Friday,96,Within SLA
TCKT_004659,2023-06-25 13:08:00,CUST_01287,enterprise,email,notifications,feature_request,urgent,resolved,standard,Our team needs more advanced options for notifications.,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,Captured the request and added it to the product backlog.,7.24,0,very_positive,5,0,api_client,NA,2023-06-25,2023,6,June,2023-06,13,Sunday,12,Within SLA
TCKT_004660,2023-10-18 22:52:51,CUST_05393,small_business,web_form,api_integration,account_access,low,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,25.69,0,very_negative,2,0,android,NA,2023-10-18,2023,10,October,2023-10,22,Wednesday,96,Within SLA
TCKT_004661,2025-02-27 16:52:00,CUST_09554,education,phone_transcript,data_export,how_to,low,closed_no_action,standard,Can you explain how to configure data export properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,84.3,0,neutral,0,0,web,NA,2025-02-27,2025,2,February,2025-02,16,Thursday,96,Within SLA
TCKT_004662,2022-05-31 06:19:58,CUST_07090,education,email,data_export,security_concern,low,resolved,standard,There seems to be a vulnerability in the data export functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",34.98,0,very_negative,1,0,desktop_app,MEA,2022-05-31,2022,5,May,2022-05,6,Tuesday,96,Within SLA
TCKT_004663,2023-08-25 06:16:28,CUST_05372,individual,email,billing,feature_request,medium,resolved,standard,It would be great to have billing support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,13.54,0,very_positive,5,0,ios,EU,2023-08-25,2023,8,August,2023-08,6,Friday,48,Within SLA
TCKT_004664,2024-11-08 14:21:45,CUST_00539,individual,web_form,api_integration,feature_request,low,open,standard,Can you add an option to customize api integration?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,1,positive,5,0,api_client,EU,2024-11-08,2024,11,November,2024-11,14,Friday,96,Not Resolved
TCKT_004665,2022-03-01 12:52:43,CUST_08062,small_business,email,data_export,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,60.58,0,negative,0,0,desktop_app,EU,2022-03-01,2022,3,March,2022-03,12,Tuesday,96,Within SLA
TCKT_004666,2025-03-03 21:20:22,CUST_00168,education,in_app,api_integration,security_concern,high,resolved,platinum,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",2.81,0,very_negative,0,0,web,MEA,2025-03-03,2025,3,March,2025-03,21,Monday,8,Within SLA
TCKT_004667,2025-09-23 05:07:25,CUST_01974,small_business,phone_transcript,analytics_dashboard,how_to,medium,in_progress,gold,Can you explain how to configure analytics dashboard properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,1,very_positive,0,1,web,NA,2025-09-23,2025,9,September,2025-09,5,Tuesday,36,Not Resolved
TCKT_004668,2022-12-04 17:01:30,CUST_07646,enterprise,in_app,login_auth,feature_request,low,resolved,standard,Our team needs more advanced options for login auth.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,31.89,0,positive,5,0,ios,LATAM,2022-12-04,2022,12,December,2022-12,17,Sunday,96,Within SLA
TCKT_004669,2024-02-28 03:55:43,CUST_03266,small_business,chat,api_integration,other,medium,closed_no_action,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,88.38,0,neutral,3,0,android,EU,2024-02-28,2024,2,February,2024-02,3,Wednesday,36,Breached
TCKT_004670,2024-06-13 02:44:55,CUST_07199,small_business,email,billing,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,67.1,0,positive,5,0,api_client,APAC,2024-06-13,2024,6,June,2024-06,2,Thursday,96,Within SLA
TCKT_004671,2024-11-22 02:09:34,CUST_09746,non_profit,web_form,data_export,feature_request,medium,in_progress,gold,Can you add an option to customize data export?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,android,MEA,2024-11-22,2024,11,November,2024-11,2,Friday,36,Not Resolved
TCKT_004672,2022-07-27 23:56:20,CUST_03214,education,email,login_auth,performance,low,resolved,standard,The login auth page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,66.18,0,negative,2,0,ios,APAC,2022-07-27,2022,7,July,2022-07,23,Wednesday,96,Within SLA
TCKT_004673,2025-11-15 16:40:23,CUST_04139,small_business,email,mobile_app,bug,medium,resolved,standard,The mobile app feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,37.97,0,very_negative,2,1,android,MEA,2025-11-15,2025,11,November,2025-11,16,Saturday,48,Within SLA
TCKT_004674,2022-01-24 23:29:40,CUST_02801,education,email,notifications,security_concern,low,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",17.45,0,very_negative,1,0,ios,MEA,2022-01-24,2022,1,January,2022-01,23,Monday,72,Within SLA
TCKT_004675,2022-07-17 15:20:59,CUST_09346,individual,chat,notifications,feature_request,high,closed_no_action,platinum,Can you add an option to customize notifications?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,141.82,0,neutral,3,0,web,LATAM,2022-07-17,2022,7,July,2022-07,15,Sunday,8,Breached
TCKT_004676,2025-04-06 06:37:47,CUST_06165,enterprise,phone_transcript,analytics_dashboard,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,24.53,0,very_negative,2,0,desktop_app,MEA,2025-04-06,2025,4,April,2025-04,6,Sunday,48,Within SLA
TCKT_004677,2024-06-19 14:29:57,CUST_04216,enterprise,email,data_export,bug,low,resolved,standard,I am seeing an error message when I click on data export.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,46.04,0,negative,2,0,web,MEA,2024-06-19,2024,6,June,2024-06,14,Wednesday,96,Within SLA
TCKT_004678,2023-02-19 14:13:29,CUST_02099,non_profit,in_app,mobile_app,security_concern,medium,resolved,platinum,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",15.83,0,neutral,3,0,ios,EU,2023-02-19,2023,2,February,2023-02,14,Sunday,24,Within SLA
TCKT_004679,2023-11-17 18:02:50,CUST_02279,individual,email,analytics_dashboard,performance,high,resolved,gold,Queries in the analytics dashboard module are timing out.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,8.98,0,neutral,3,1,ios,LATAM,2023-11-17,2023,11,November,2023-11,18,Friday,16,Within SLA
